Query,NR,PM,TM
3_2_1_5,0,0,366435296
3_2_1_6,0,0,-499947224
3_2_1_7,0,0,150527368
3_2_1_8,0,0,138404072
3_2_1_9,0,0,23514592
3_2_3_0,0,0,-428395056
3_2_3_1,0,0,236312808
3_2_3_2,0,0,200614528
3_2_3_3,0,0,-28431448
3_2_3_4,0,0,-478026488
3_2_3_5,0,4141704,168088496
3_2_3_6,0,0,352444296
3_2_3_7,0,0,133561024
3_2_3_8,0,0,-544654072
3_2_3_9,0,0,213889104
3_2_5_0,0,0,184562024
3_2_5_1,0,0,154283216
3_2_5_2,4200032,0,-477338304
3_2_5_3,0,0,-37773488
3_2_5_4,0,0,167850440
3_2_5_5,0,0,163447936
3_2_5_6,0,0,-494639616
3_2_5_7,0,0,370349000
3_2_5_8,0,0,152565976
3_2_5_9,0,0,142891360
3_3_1_0,0,0,-535576992
3_3_1_1,0,0,221352968
3_3_1_2,0,0,-12370816
3_3_1_3,0,0,167968136
3_3_1_4,0,0,-499035392
3_3_1_5,0,4194168,354222040
3_3_1_6,4318968,0,139666368
3_3_1_7,0,0,122672488
3_3_1_8,0,4456048,-641442768
3_3_1_9,0,0,220439400
3_3_3_0,0,4120800,281960184
3_3_3_1,0,0,184040144
3_3_3_2,0,0,-674482800
3_3_3_3,0,0,167990816
3_3_3_4,0,4225656,353069496
3_3_3_5,0,0,136693568
3_3_3_6,4380552,0,-523960896
3_3_3_7,0,4414368,29533488
3_3_3_8,0,0,231678624
3_3_3_9,0,0,218645320
3_3_5_0,0,4487848,-443999120
3_3_5_1,0,4425136,-7622752
3_3_5_2,0,0,334442000
3_3_5_3,0,0,93882064
3_3_5_4,0,0,-428586432
3_3_5_5,0,0,106496
3_3_5_6,0,4131232,313033760
3_3_5_7,0,0,37894688
3_3_5_8,0,0,-442201304
3_3_5_9,0,4351464,160787704
