Query,NR,PM,TM
3_2_5_0,0,0,49901640
3_2_5_1,0,4068624,24031208
3_2_5_2,0,0,80391352
3_2_5_3,0,0,-119345960
3_2_5_4,0,0,19991240
3_2_5_5,4131224,0,4210704
3_2_5_6,0,3544064,68045008
3_2_5_7,0,0,27629016
3_2_5_8,0,0,-117399568
3_2_5_9,0,0,32341608
3_3_1_0,0,0,61156752
3_3_1_1,0,0,-146225976
3_3_1_2,0,0,21112712
3_3_1_3,0,0,39113968
3_3_1_4,0,0,65302280
3_3_1_5,0,0,19766336
3_3_1_6,0,0,-116657400
3_3_1_7,0,0,28036000
3_3_1_8,0,0,58985880
3_3_1_9,3973920,0,36325192
3_3_3_0,0,0,-113319112
3_3_3_1,0,0,49582160
3_3_3_2,0,0,62875608
3_3_3_3,0,0,4446752
3_3_3_4,0,0,-150565968
3_3_3_5,0,4162608,15224736
3_3_3_6,0,0,15200336
3_3_3_7,0,0,2547424
3_3_3_8,0,3544072,52082504
3_3_3_9,0,4048264,25394368
3_3_5_0,0,3544096,-108292656
3_3_5_1,0,3743224,65603344
3_3_5_2,0,3544144,32172752
3_3_5_3,0,4089288,-134825504
3_3_5_4,0,0,38279632
3_3_5_5,0,3544040,64931832
3_3_5_6,0,0,13075736
3_3_5_7,0,3544128,61506480
3_3_5_8,0,3853632,-177649512
3_3_5_9,3827128,0,51758352
