Query,NR,PM,TM
3_3_3_1,1672848,0,6719288
3_3_3_2,0,0,-8303616
3_3_3_3,0,1677120,6626504
3_3_3_4,0,0,-8297928
3_3_3_5,0,0,8297472
3_3_3_6,0,1674696,-4987712
3_3_3_7,0,1675072,-42880
3_3_3_8,0,0,-3304960
3_3_3_9,0,0,3314200
3_3_5_0,0,1673520,-11585824
3_3_5_1,0,1677904,6596144
3_3_5_2,0,3347640,3271192
3_3_5_3,0,1670736,-11594784
3_3_5_4,0,1675064,4920904
3_3_5_5,0,1671664,-1650864
3_3_5_6,0,1671952,-8283584
3_3_5_7,0,1675184,24646408
3_3_5_8,0,1662896,-7826472
3_3_5_9,1676816,1677128,-31819440
