Query,NR,PM,TM
3_1_5_5,0,0,-59159480
3_1_5_6,0,0,-32991144
3_1_5_7,0,0,96887600
3_1_5_8,0,0,-109149808
3_1_5_9,0,0,92914984
3_2_1_0,0,0,-107302256
3_2_1_1,0,0,106926080
3_2_1_2,0,0,10189304
3_2_1_3,0,0,-78227688
3_2_1_4,0,0,19650280
3_2_1_5,0,0,110444608
3_2_1_6,3622416,0,-154326216
3_2_1_7,0,0,85227736
3_2_1_8,0,0,-92867544
3_2_1_9,0,3544064,106431112
3_2_3_0,0,0,26149248
3_2_3_1,0,0,-36505296
3_2_3_2,0,0,-68538504
3_2_3_3,0,0,120277880
3_2_3_4,0,0,-23860864
3_2_3_5,0,0,-111673048
3_2_3_6,0,0,81107768
3_2_3_7,0,0,-87911112
3_2_3_8,0,0,-23404576
3_2_3_9,0,0,97857344
3_2_5_0,0,3565016,53005952
3_2_5_1,0,0,-60743448
3_2_5_2,0,0,8123296
3_2_5_3,0,0,-35999640
3_2_5_4,0,0,-28364088
3_2_5_5,0,0,-25242576
3_2_5_6,0,0,111897776
3_2_5_7,0,0,-133195368
3_2_5_8,0,0,114512144
3_2_5_9,0,0,6025728
3_3_1_0,0,0,-44855040
3_3_1_1,2088,0,-57953976
3_3_1_2,0,0,111911256
3_3_1_3,0,0,-133207984
3_3_1_4,0,0,111264176
3_3_1_5,0,0,9239600
3_3_1_6,0,0,-37661464
3_3_1_7,0,0,5794320
3_3_1_8,0,0,-48770784
3_3_1_9,0,0,-4383984
3_3_3_0,0,0,100772736
3_3_3_1,0,0,32411464
3_3_3_2,0,-173534184,99775712
3_3_3_3,0,3639760,-77250840
3_3_3_4,0,3544056,93400272
3_3_3_5,0,0,-119954144
3_3_3_6,0,0,119775448
3_3_3_7,0,0,-96882584
3_3_3_8,0,0,100320840
3_3_3_9,0,3669880,-94905576
3_3_5_0,0,0,83465240
3_3_5_1,0,0,-94289872
3_3_5_2,0,3544048,89360832
3_3_5_3,0,0,41871928
3_3_5_4,0,0,-45800520
3_3_5_5,0,0,-69515728
3_3_5_6,0,0,115421456
3_3_5_7,0,3585976,161768
3_3_5_8,0,0,-50439944
3_3_5_9,0,0,16405008
