Query,NR,PM,TM
3_2_1_8,0,0,-4933280
3_2_1_9,0,0,-48736
3_2_3_0,0,1675760,16597728
3_2_3_1,0,0,-19848392
3_2_3_2,0,0,4913944
3_2_3_3,0,1673576,-1629576
3_2_3_4,0,1676104,-5006688
3_2_3_5,0,1677848,-8364264
3_2_3_6,0,0,9960664
3_2_3_7,0,0,6700672
3_2_3_8,0,1673656,-13291992
3_2_3_9,0,1679128,4911512
3_2_5_0,0,0,5063272
3_2_5_1,0,1673472,-14948664
3_2_5_2,0,1680008,-10081840
3_2_5_3,0,1680032,11613344
3_2_5_4,0,1672864,29731976
3_2_5_5,0,1663264,-24645688
3_2_5_6,0,0,-6685592
3_2_5_7,0,1675760,3291152
3_2_5_8,0,1673600,-3317896
3_2_5_9,0,1674576,-6669904
3_3_1_0,0,1676608,3256288
3_3_1_1,0,1673776,-13302648
3_3_1_2,0,1679008,1598592
3_3_1_3,0,0,3338384
3_3_1_4,0,0,3343008
3_3_1_5,0,1673744,-8298432
3_3_1_6,0,0,6617680
3_3_1_7,0,1673696,-4984696
3_3_1_8,1675104,0,1640560
3_3_1_9,0,1673960,-11631672
3_3_3_0,0,1678864,-10023976
3_3_3_1,0,1680064,9947480
3_3_3_2,0,0,8378800
3_3_3_3,0,1673584,-13291912
3_3_3_4,1678592,0,-6714872
3_3_3_5,0,1678864,8258240
3_3_3_6,0,1672192,5051984
3_3_3_7,0,1673488,-14972968
3_3_3_8,0,1679408,-5053344
3_3_3_9,1677880,0,4954896
3_3_5_0,0,1673504,8411496
3_3_5_1,0,1673352,-4990536
3_3_5_2,0,3349416,-14988984
3_3_5_3,0,1679632,-3405280
3_3_5_4,0,1677232,-3350616
3_3_5_5,0,1677728,3315512
3_3_5_6,0,3350880,4983496
3_3_5_7,1673456,1673752,3290248
3_3_5_8,0,1671320,-3231184
3_3_5_9,0,3352872,-18387968
