Query,NR,PM,TM
3_1_5_4,0,0,-3960712
3_1_5_5,0,0,-59483216
3_1_5_6,0,0,135798656
3_1_5_7,0,0,-39328200
3_1_5_8,0,3701320,-72534872
3_1_5_9,0,0,-80441816
3_2_1_0,0,0,128103192
3_2_1_1,0,0,-103390472
3_2_1_2,0,0,14260648
3_2_1_3,0,0,10538664
3_2_1_4,0,0,25107728
3_2_1_5,0,0,-32218016
3_2_1_6,0,0,10833264
3_2_1_7,0,0,-10832352
3_2_1_8,0,0,14398544
3_2_1_9,0,0,-14403472
3_2_3_0,0,0,10861672
3_2_3_1,0,3565080,-14402856
3_2_3_2,0,0,14405928
3_2_3_3,0,0,-17958632
3_2_3_4,0,3554568,14396016
3_2_3_5,0,0,-14395112
3_2_3_6,0,0,10835824
3_2_3_7,0,0,-10839192
3_2_3_8,0,0,10835328
3_2_3_9,0,3565056,-14394096
3_2_5_0,0,0,14424800
3_2_5_1,0,3565088,-17955648
3_2_5_2,0,0,14396888
3_2_5_3,0,3565072,-17970192
3_2_5_4,0,0,14398864
3_2_5_5,0,0,-14389088
3_2_5_6,0,0,14389080
3_2_5_7,0,3565040,-17965848
3_2_5_8,0,0,14399496
3_2_5_9,0,3565016,-17967856
3_3_1_0,0,0,10801280
3_3_1_1,2088,0,-17063496
3_3_1_2,0,0,30463856
3_3_1_3,0,3627968,-53711784
3_3_1_4,0,0,131436168
3_3_1_5,0,0,-43203584
3_3_1_6,0,0,-91141080
3_3_1_7,0,3544056,131212216
3_3_1_8,0,0,-40464968
3_3_1_9,0,0,-56285344
3_3_3_0,0,0,29369912
3_3_3_1,0,0,-23824920
3_3_3_2,0,0,-8036184
3_3_3_3,0,0,-45914008
3_3_3_4,0,0,37648848
3_3_3_5,0,3544072,123652272
3_3_3_6,0,3659360,-123898992
3_3_3_7,0,0,53946816
3_3_3_8,0,0,-97075216
3_3_3_9,0,0,98730656
3_3_5_0,0,3827400,-13766152
3_3_5_1,0,3544144,-43991224
3_3_5_2,0,0,-51523376
3_3_5_3,0,3754048,104443904
3_3_5_4,0,0,-67419712
3_3_5_5,0,0,-20666088
3_3_5_6,0,3659856,1379840
3_3_5_7,0,0,143880296
3_3_5_8,0,3674512,-66490664
3_3_5_9,0,3607008,-72623376
