Query,NR,PM,TM
3_2_3_2,0,0,-4974488
3_2_3_3,0,0,3302480
3_2_3_4,0,0,-6640504
3_2_3_5,0,1676136,3295680
3_2_3_6,0,0,-6639376
3_2_3_7,0,0,29659664
3_2_3_8,0,0,-21334008
3_2_3_9,0,0,-16645760
3_2_5_0,0,0,-5047104
3_2_5_1,0,0,9969832
3_2_5_2,0,0,8379032
3_2_5_3,0,0,-13285552
3_2_5_4,0,0,-1754200
3_2_5_5,0,1675152,-6652288
3_2_5_6,0,1678552,8281584
3_2_5_7,0,0,8378880
3_2_5_8,0,0,1651760
3_2_5_9,0,1672504,-9962288
3_3_1_0,1676232,0,3274032
3_3_1_1,0,0,-3313664
3_3_1_2,0,0,1635864
3_3_1_3,1673544,0,-9956536
3_3_1_4,0,0,3288128
3_3_1_5,0,0,5001912
3_3_1_6,0,0,-8312608
3_3_1_7,0,0,6631288
3_3_1_8,0,0,-1667760
3_3_1_9,1673688,0,-13304328
3_3_3_0,0,0,-6702080
3_3_3_1,0,1678528,22128632
3_3_3_2,0,1631008,-8730456
3_3_3_3,0,0,-11652664
3_3_3_4,0,1679744,-10062296
3_3_3_5,0,0,11617096
3_3_3_6,0,0,8381376
3_3_3_7,0,0,-9958096
3_3_3_8,0,0,-8370104
3_3_3_9,0,1679464,6598376
3_3_5_0,0,0,8400496
3_3_5_1,1673224,0,24646384
3_3_5_2,0,1662000,-9446736
3_3_5_3,0,0,-30144480
3_3_5_4,0,0,8249056
3_3_5_5,0,1673320,-4982440
3_3_5_6,0,0,3302032
3_3_5_7,0,1672816,-1675872
3_3_5_8,0,0,-1671728
3_3_5_9,0,1672928,-13280272
