Query,NR,PM,TM
3_3_5_0,0,3544176,111754616
3_3_5_1,0,3743288,-55438376
3_3_5_2,0,3544192,-11494024
3_3_5_3,0,4309792,49175168
3_3_5_4,0,0,-47048520
3_3_5_5,0,0,55380760
3_3_5_6,0,0,-13893552
3_3_5_7,0,3806464,-81129336
3_3_5_8,0,0,-49372800
3_3_5_9,0,0,74196264
