Query,NR,PM,TM
2_3_5_7,0,0,58845016
2_3_5_8,3984392,0,-153268848
2_3_5_9,0,0,69213680
3_1_1_0,0,0,34614416
3_1_1_1,0,0,-34635736
3_1_1_2,0,0,46043000
3_1_1_3,0,0,-120507944
3_1_1_4,0,0,14316584
3_1_1_5,0,0,6907904
3_1_1_6,0,0,48099520
3_1_1_7,0,0,26339120
3_1_1_8,0,0,-109045624
3_1_1_9,0,0,77181168
3_1_3_0,0,0,33658552
3_1_3_1,0,0,-30140544
3_1_3_2,0,0,49656784
3_1_3_3,0,0,-132765248
3_1_3_4,0,0,15761680
3_1_3_5,0,0,14323400
3_1_3_6,0,0,3394232
3_1_3_7,0,0,58112296
3_1_3_8,0,0,30540624
3_1_3_9,0,0,-108441200
3_1_5_0,0,0,69428104
3_1_5_1,0,0,66176264
3_1_5_2,0,3764504,-162101544
3_1_5_3,0,0,53420448
3_1_5_4,0,0,24563232
3_1_5_5,0,0,76297744
3_1_5_6,0,3848184,-119100128
3_1_5_7,0,0,23528992
3_1_5_8,0,0,8338496
3_1_5_9,0,0,67422440
3_2_1_0,0,3732824,24576240
3_2_1_1,0,0,-117782008
3_2_1_2,0,0,29163656
3_2_1_3,0,0,57187344
3_2_1_4,0,0,-120988016
3_2_1_5,0,0,65762632
3_2_1_6,0,0,33451488
3_2_1_7,0,0,61542720
3_2_1_8,0,0,-1256776
3_2_1_9,0,0,-127920168
3_2_3_0,0,0,21573544
3_2_3_1,0,0,56985920
3_2_3_2,0,0,41805160
3_2_3_3,0,0,-112236328
3_2_3_4,0,0,37832360
3_2_3_5,0,3544072,59296592
3_2_3_6,0,0,615936
3_2_3_7,0,3543952,-127599904
3_2_3_8,0,0,17408384
3_2_3_9,0,0,3867776
3_2_5_0,0,0,77865352
3_2_5_1,0,3827208,-106481880
3_2_5_2,3544040,0,23092928
3_2_5_3,0,4099840,4734792
3_2_5_4,0,0,63316648
3_2_5_5,0,0,10801952
3_2_5_6,0,0,-119752336
3_2_5_7,0,4078848,23513160
3_2_5_8,0,0,20043568
3_2_5_9,0,0,7687248
3_3_1_0,0,3544016,60034760
3_3_1_1,0,0,-120358232
3_3_1_2,0,0,36848008
3_3_1_3,0,0,12804824
3_3_1_4,0,0,59235768
3_3_1_5,0,0,-6077096
3_3_1_6,0,0,-130540776
3_3_1_7,0,0,60265616
3_3_1_8,0,0,56073528
3_3_1_9,0,0,72755360
3_3_3_0,0,0,-162802544
3_3_3_1,0,0,61713440
3_3_3_2,0,3544016,62267248
3_3_3_3,0,0,5103288
3_3_3_4,0,0,-125117872
3_3_3_5,0,0,58299104
3_3_3_6,0,0,49091424
3_3_3_7,0,3544032,-117047240
3_3_3_8,0,0,46162632
3_3_3_9,0,0,36052544
3_3_5_0,0,0,-21871088
3_3_5_1,0,3544040,42343248
3_3_5_2,0,0,-110146936
3_3_5_3,0,0,-27218648
3_3_5_4,0,3869168,59240928
3_3_5_5,0,0,60261040
3_3_5_6,0,3544056,58388936
3_3_5_7,0,0,-99649712
3_3_5_8,0,4403856,97470856
3_3_5_9,0,0,-149184584
