Query,NR,PM,TM
3_1_3_1,0,0,-13292016
3_1_3_2,1681568,0,4920032
3_1_3_3,0,0,6691184
3_1_3_4,0,0,-8272184
3_1_3_5,0,0,6594080
3_1_3_6,0,0,-13293024
3_1_3_7,0,1681664,-3417304
3_1_3_8,0,1676384,-1681352
3_1_3_9,0,0,-8358624
3_1_5_0,0,1678864,70655776
3_1_5_1,0,0,-13593328
3_1_5_2,0,0,-6796952
3_1_5_3,0,0,-3430368
3_1_5_4,1673720,0,-25023648
3_1_5_5,0,0,11504144
3_1_5_6,0,0,-19851592
3_1_5_7,0,0,-6742712
3_1_5_8,0,0,9969944
3_1_5_9,0,1672912,-3282840
3_2_1_0,0,0,-13361816
3_2_1_1,0,0,13291640
3_2_1_2,0,0,-4938568
3_2_1_3,0,0,-3366232
3_2_1_4,0,1676992,4950064
3_2_1_5,0,0,-4924048
3_2_1_6,0,0,3281008
3_2_1_7,0,0,-3307608
3_2_1_8,0,1676776,-8355888
3_2_1_9,0,0,11631488
3_2_3_0,0,1673536,1729864
3_2_3_1,0,1674624,3318920
3_2_3_2,0,0,-16623896
3_2_3_3,0,1680800,4889048
3_2_3_4,0,1672880,6709640
3_2_3_5,0,0,-1668960
3_2_3_6,0,1673800,-16639760
3_2_3_7,1680424,0,-10093016
3_2_3_8,0,1679760,-10077336
3_2_3_9,1679696,0,-5044688
3_2_5_0,0,1677792,-619108960
3_2_5_1,0,1677768,684542816
3_2_5_2,0,1677744,-3524728
3_2_5_3,0,0,-6658872
3_2_5_4,0,0,-18245184
3_2_5_5,0,1680120,-20182528
3_2_5_6,0,0,-6711872
3_2_5_7,0,0,6592280
3_2_5_8,0,0,8381056
3_2_5_9,0,0,-11619856
3_3_1_0,0,0,-5070408
3_3_1_1,0,1677656,-6697632
3_3_1_2,0,0,59149792
3_3_1_3,0,1651920,-12149560
3_3_1_4,0,1677800,-8467312
3_3_1_5,0,0,-1749880
3_3_1_6,0,0,-3104
3_3_1_7,0,0,920
3_3_1_8,0,0,3816
3_3_1_9,0,0,-5016
3_3_3_0,0,0,20632
3_3_3_1,0,1673568,-1673648
3_3_3_2,0,1673536,-1677576
3_3_3_3,0,1673504,-1670768
3_3_3_4,0,1673456,-1673424
3_3_3_5,0,1673488,-1674384
3_3_3_6,0,1673504,-1671448
3_3_3_7,0,1673480,-6686952
3_3_3_8,1673832,0,-14941216
3_3_3_9,0,0,-3450144
3_3_5_0,0,1674768,1666608
3_3_5_1,1673224,0,-16625072
3_3_5_2,0,1680240,1592448
3_3_5_3,0,1675240,145374608
3_3_5_4,0,0,-101826872
3_3_5_5,0,1675616,-10002544
3_3_5_6,0,1676160,-5055608
3_3_5_7,0,1675408,-5100416
3_3_5_8,0,1673304,-3351720
3_3_5_9,0,0,-1674760
