Query,NR,PM,TM
3_1_5_9,0,0,-526560904
3_2_1_0,3696,0,199354232
3_2_1_1,0,0,95269528
3_2_1_2,0,0,278485776
3_2_1_3,0,0,-444986216
3_2_1_4,-212635464,0,219492344
3_2_1_5,0,0,299719344
3_2_1_6,0,0,39156480
3_2_1_7,0,0,-431984040
3_2_1_8,0,4236128,167575744
3_2_1_9,0,0,156992432
3_2_3_0,0,0,125080104
3_2_3_1,0,0,-498738896
3_2_3_2,0,0,187275840
3_2_3_3,0,0,104786496
3_2_3_4,0,4687008,275962080
3_2_3_5,0,0,-453656784
3_2_3_6,0,0,-1117040
3_2_3_7,0,0,127128536
3_2_3_8,0,0,338140600
3_2_3_9,0,4372952,-545717208
3_2_5_0,0,0,218384024
3_2_5_1,0,0,185285408
3_2_5_2,0,0,153029328
3_2_5_3,0,0,-480622792
3_2_5_4,0,0,166651296
3_2_5_5,0,0,156982248
3_2_5_6,0,4278016,147736408
3_2_5_7,0,4309512,-521363776
3_2_5_8,0,0,19785000
3_2_5_9,0,0,217082800
3_3_1_0,0,0,255100848
3_3_1_1,0,0,-476663112
3_3_1_2,0,0,168315880
3_3_1_3,0,4267560,154926280
3_3_1_4,0,0,164901032
3_3_1_5,0,4204640,-496474352
3_3_1_6,0,4257064,148940488
3_3_1_7,0,4320016,118233616
3_3_1_8,0,4393424,225907168
3_3_1_9,0,0,-652288568
3_3_3_0,0,0,131277120
3_3_3_1,0,0,342612480
3_3_3_2,0,0,121083584
3_3_3_3,0,0,-424844040
3_3_3_4,0,0,1447952
3_3_3_5,0,4099776,316422048
3_3_3_6,0,0,48041472
3_3_3_7,0,0,-449391768
3_3_3_8,0,0,154350024
3_3_3_9,0,4719064,135421096
3_3_5_0,0,0,183449544
3_3_5_1,0,0,-548409304
3_3_5_2,0,0,251803088
3_3_5_3,0,0,171171960
3_3_5_4,4506480,0,130858432
3_3_5_5,0,0,-487499512
3_3_5_6,0,4561200,121154712
3_3_5_7,0,0,155852416
3_3_5_8,0,4571752,177313248
3_3_5_9,0,0,-539660496
