Query,NR,PM,TM
3_3_1_1,0,0,1667816
3_3_1_2,0,1674616,-3351712
3_3_1_3,0,0,3349184
3_3_1_4,0,1674072,-6686992
3_3_1_5,0,0,5009072
3_3_1_6,0,1673136,-6689136
3_3_1_7,0,0,5014432
3_3_1_8,0,1672984,-8359200
3_3_1_9,0,0,13355944
3_3_3_0,0,0,1746920
3_3_3_1,0,0,-6670104
3_3_3_2,0,1679096,6634864
3_3_3_3,0,1672336,11726848
3_3_3_4,0,0,6706744
3_3_3_5,0,0,-11623976
3_3_3_6,0,0,23095240
3_3_3_7,0,0,-14786424
3_3_3_8,1675384,0,1637776
3_3_3_9,0,0,-11616648
3_3_5_0,0,1680360,8291768
3_3_5_1,0,1672528,-13266872
3_3_5_2,0,1679792,8230672
3_3_5_3,0,1672168,1700192
3_3_5_4,0,1673488,-3331048
3_3_5_5,0,1674424,-3321632
3_3_5_6,0,1675096,1633384
3_3_5_7,0,1675408,-4975328
3_3_5_8,0,1675160,1622808
3_3_5_9,0,1673432,1636904
