Query,NR,PM,TM
3_3_5_0,0,0,82176872
3_3_5_1,0,3879632,-156879360
3_3_5_2,0,3543928,30205016
3_3_5_3,0,4288664,22217800
3_3_5_4,0,3544088,95983392
3_3_5_5,0,3859360,-113818712
3_3_5_6,0,3753848,66908760
3_3_5_7,0,0,-101053768
3_3_5_8,0,4068376,43851272
3_3_5_9,0,0,80463456
