Query,TTMB,TFMB,TTMA,TFMA,RTMB,RFMB,RTMA,RFMA,Max
2_3_3_4,1560281088,642746560,1560281088,641171648,1560281088,641171648,1560281088,543124560,1560281088
2_3_3_5,1560281088,542598224,1560281088,541549648,1560281088,541549648,1560281088,786427872,1560281088
2_3_3_6,1560281088,785887184,1560281088,784852960,1560281088,784852960,1560281088,469935104,1560281088
2_3_3_7,1560281088,469378016,1560281088,468360192,1560281088,468360192,1560281088,554139168,1560281088
2_3_3_8,1560281088,553612832,1560281088,552564256,1560281088,552564256,1560281088,776990688,1560281088
2_3_3_9,1560281088,776990688,1560281088,775415776,1560281088,775415776,1560281088,786016224,1560281088
2_3_5_0,1560281088,785489888,1560281088,783919072,1560281088,783919072,1560281088,799054832,1560281088
2_3_5_1,1560281088,798528496,1560281088,796431344,1560281088,796431344,1560281088,731502064,1560281088
2_3_5_2,1560281088,730975728,1560281088,728878576,1560281088,728878576,1560281088,619500512,1560281088
2_3_5_3,1560281088,618974176,1560281088,617403360,1560281088,617403360,1560281088,646657792,1560281088
2_3_5_4,1560281088,646131456,1560281088,644560640,1560281088,644560640,1560281088,647983328,1560281088
2_3_5_5,1560281088,647456992,1560281088,645886176,1560281088,645886176,1560281088,588770128,1560281088
2_3_5_6,1560281088,588243792,1560281088,586146640,1560281088,586146640,1560281088,724559824,1560281088
2_3_5_7,1560281088,724033488,1560281088,721936336,1560281088,721936336,1560281088,526372272,1560281088
2_3_5_8,1560281088,525845936,1560281088,524275120,1560281088,524275120,1560281088,685764576,1560281088
2_3_5_9,1560281088,685238240,1560281088,683667424,1560281088,683141088,1560281088,646627296,1560281088
3_1_1_0,1560281088,646100960,1560281088,645578720,1560281088,645578720,1560281088,656992240,1560281088
3_1_1_1,1560281088,656992240,1560281088,656992240,1560281088,656992240,1560281088,753922016,1560281088
3_1_1_2,1560281088,753922016,1560281088,753922016,1560281088,753922016,1560281088,703644640,1560281088
3_1_1_3,1560281088,703644640,1560281088,703118304,1560281088,703118304,1560281088,781184992,1560281088
3_1_1_4,1560281088,781184992,1560281088,780658656,1560281088,780658656,1560281088,557728672,1560281088
3_1_1_5,1560281088,557728672,1560281088,557728672,1560281088,557728672,1560281088,742387680,1560281088
3_1_1_6,1560281088,742387680,1560281088,742387680,1560281088,742387680,1560281088,786427872,1560281088
3_1_1_7,1560281088,786427872,1560281088,786427872,1560281088,786427872,1560281088,705049552,1560281088
3_1_1_8,1560281088,705049552,1560281088,705049552,1560281088,705049552,1560281088,723515176,1560281088
3_1_1_9,1560281088,723515176,1560281088,723515176,1560281088,723515176,1560281088,774369248,1560281088
3_1_3_0,1560281088,774369248,1560281088,773842912,1560281088,773842912,1560281088,678002128,1560281088
3_1_3_1,1560281088,678002128,1560281088,677475792,1560281088,677475792,1560281088,622999336,1560281088
3_1_3_2,1560281088,622999336,1560281088,622473000,1560281088,622473000,1560281088,652607696,1560281088
3_1_3_3,1560281088,652607696,1560281088,652081360,1560281088,652081360,1560281088,812642272,1560281088
3_1_3_4,1560281088,812642272,1560281088,812115936,1560281088,812115936,1560281088,774446560,1560281088
3_1_3_5,1560281088,774446560,1560281088,773920224,1560281088,773920224,1560281088,735050736,1560281088
3_1_3_6,1560281088,735050736,1560281088,734524400,1560281088,734524400,1560281088,741337040,1560281088
3_1_3_7,1560281088,741337040,1560281088,740810704,1560281088,740810704,1560281088,780177376,1560281088
3_1_3_8,1560281088,780177376,1560281088,779651040,1560281088,779651040,1560281088,779758560,1560281088
3_1_3_9,1560281088,779758560,1560281088,779232224,1560281088,779232224,1560281088,724561888,1560281088
3_1_5_0,1560281088,724561888,1560281088,723513312,1560281088,723513312,1560281088,804253536,1560281088
3_1_5_1,1560281088,804253536,1560281088,803204960,1560281088,803204960,1560281088,584740592,1560281088
3_1_5_2,1560281088,584740592,1560281088,583692016,1560281088,583692016,1560281088,765980640,1560281088
3_1_5_3,1560281088,765980640,1560281088,764932064,1560281088,764932064,1560281088,769748448,1560281088
3_1_5_4,1560281088,769748448,1560281088,768699872,1560281088,768699872,1560281088,756568560,1560281088
3_1_5_5,1560281088,756568560,1560281088,755519984,1560281088,755519984,1560281088,715126768,1560281088
3_1_5_6,1560281088,715126768,1560281088,714078192,1560281088,714078192,1560281088,590701688,1560281088
3_1_5_7,1560281088,590701688,1560281088,589653112,1560281088,589653112,1560281088,686288864,1560281088
3_1_5_8,1560281088,686288864,1560281088,685240288,1560281088,685240288,1560281088,684416976,1560281088
3_1_5_9,1560281088,684416976,1560281088,683368400,1560281088,683368400,1560281088,725998048,1560281088
3_2_1_0,1560281088,725998048,1560281088,724949472,1560281088,724949472,1560281088,764934128,1560281088
3_2_1_1,1560281088,764934128,1560281088,763885552,1560281088,763885552,1560281088,654307296,1560281088
3_2_1_2,1560281088,654307296,1560281088,653258720,1560281088,653258720,1560281088,489129144,1560281088
3_2_1_3,1560281088,489129144,1560281088,488080568,1560281088,488080568,1560281088,804255728,1560281088
3_2_1_4,1560281088,804255728,1560281088,803729392,1560281088,803729392,1560281088,695352112,1560281088
3_2_1_5,1560281088,695352112,1560281088,694303536,1560281088,694303536,1560281088,817032160,1560281088
3_2_1_6,1560281088,817032160,1560281088,815983584,1560281088,815983584,1560281088,749725648,1560281088
3_2_1_7,1560281088,749725648,1560281088,748677072,1560281088,748677072,1560281088,775944176,1560281088
3_2_1_8,1560281088,775944176,1560281088,774895600,1560281088,774895600,1560281088,694196208,1560281088
3_2_1_9,1560281088,694196208,1560281088,817379136,1560281088,817379136,1560281088,632753632,1560281088
3_2_3_0,1560281088,632753632,1560281088,631705056,1560281088,631705056,1560281088,556677728,1560281088
3_2_3_1,1560281088,556145232,1560281088,555102816,1560281088,555102816,1560281088,798488560,1560281088
3_2_3_2,1560281088,798488560,1560281088,796913648,1560281088,796913648,1560281088,627046184,1560281088
3_2_3_3,1560281088,626505496,1560281088,818363744,1560281088,818363744,1560281088,794292192,1560281088
3_2_3_4,1560281088,793765856,1560281088,792717280,1560281088,792717280,1560281088,687887200,1560281088
3_2_3_5,1560281088,687887200,1560281088,686312288,1560281088,686312288,1560281088,691531744,1560281088
3_2_3_6,1560281088,691005408,1560281088,689956832,1560281088,689956832,1560281088,783343600,1560281088
3_2_3_7,1560281088,782811104,1560281088,781768688,1560281088,781768688,1560281088,654015968,1560281088
3_2_3_8,1560281088,654015968,1560281088,652441056,1560281088,652441056,1560281088,627795096,1560281088
3_2_3_9,1560281088,627268760,1560281088,626220184,1560281088,626220184,1560281088,722132448,1560281088
3_2_5_0,1560281088,721599952,1560281088,720035296,1560281088,720035296,1560281088,675936224,1560281088
3_2_5_1,1560281088,675409888,1560281088,673312736,1560281088,673312736,1560281088,577236960,1560281088
3_2_5_2,1560281088,576710624,1560281088,574613472,1560281088,574613472,1560281088,703590368,1560281088
3_2_5_3,1560281088,703064032,1560281088,701493216,1560281088,701493216,1560281088,481941728,1560281088
3_2_5_4,1560281088,481415392,1560281088,479844576,1560281088,479844576,1560281088,806350816,1560281088
3_2_5_5,1560281088,805824480,1560281088,803727328,1560281088,803727328,1560281088,575928256,1560281088
3_2_5_6,1560281088,575401920,1560281088,573831104,1560281088,573831104,1560281088,552565680,1560281088
3_2_5_7,1560281088,552039344,1560281088,550468528,1560281088,550468528,1560281088,409146656,1560281088
3_2_5_8,1560281088,408620320,1560281088,823373088,1560281088,823373088,1560281088,807398928,1560281088
3_2_5_9,1560281088,806872592,1560281088,805301776,1560281088,805301776,1560281088,755540448,1560281088
3_3_1_0,1560281088,755014112,1560281088,753965536,1560281088,753965536,1560281088,582294448,1560281088
3_3_1_1,1560281088,582294448,1560281088,580719536,1560281088,580719536,1560281088,555706768,1560281088
3_3_1_2,1560281088,555706768,1560281088,554131856,1560281088,554131856,1560281088,715819616,1560281088
3_3_1_3,1560281088,715819616,1560281088,714244704,1560281088,714244704,1560281088,593458112,1560281088
3_3_1_4,1560281088,593458112,1560281088,591883200,1560281088,591883200,1560281088,652954816,1560281088
3_3_1_5,1560281088,652428480,1560281088,651379904,1560281088,651379904,1560281088,533687376,1560281088
3_3_1_6,1560281088,533161040,1560281088,532112464,1560281088,532112464,1560281088,769492832,1560281088
3_3_1_7,1560281088,769492832,1560281088,767917920,1560281088,767917920,1560281088,624932952,1560281088
3_3_1_8,1560281088,624406616,1560281088,623358040,1560281088,623358040,1560281088,452258816,1560281088
3_3_1_9,1560281088,451732480,1560281088,450683904,1560281088,450683904,1560281088,574585040,1560281088
3_3_3_0,1560281088,574058704,1560281088,572487888,1560281088,572487888,1560281088,814214872,1560281088
3_3_3_1,1560281088,813688536,1560281088,811591384,1560281088,811591384,1560281088,722909648,1560281088
3_3_3_2,1560281088,722383312,1560281088,720286160,1560281088,720286160,1560281088,795573728,1560281088
3_3_3_3,1560281088,795047392,1560281088,792950240,1560281088,792950240,1560281088,540997408,1560281088
3_3_3_4,1560281088,540471072,1560281088,538373920,1560281088,538373920,1560281088,589264256,1560281088
3_3_3_5,1560281088,588737920,1560281088,586640768,1560281088,586640768,1560281088,706736096,1560281088
3_3_3_6,1560281088,706209760,1560281088,704112608,1560281088,704112608,1560281088,768106976,1560281088
3_3_3_7,1560281088,767580640,1560281088,766009824,1560281088,765483488,1560281088,532838320,1560281088
3_3_3_8,1560281088,532311984,1560281088,530214832,1560281088,530214832,1560281088,697823200,1560281088
3_3_3_9,1560281088,697296864,1560281088,695199712,1560281088,695199712,1560281088,692703712,1560281088
3_3_5_0,1560281088,692177376,1560281088,689031648,1560281088,689031648,1560281088,649802544,1560281088
3_3_5_1,1560281088,649280304,1560281088,646656816,1560281088,646656816,1560281088,612006560,1560281088
3_3_5_2,1560281088,611484320,1560281088,608860832,1560281088,608860832,1560281088,778720736,1560281088
3_3_5_3,1560281088,778198496,1560281088,775575008,1560281088,775575008,1560281088,764959728,1560281088
3_3_5_4,1560281088,764437488,1560281088,761814000,1560281088,761814000,1560281088,706790368,1560281088
3_3_5_5,1560281088,706268128,1560281088,703644640,1560281088,703644640,1560281088,676042224,1560281088
3_3_5_6,1560281088,675519984,1560281088,672896496,1560281088,672896496,1560281088,702629800,1560281088
3_3_5_7,1560281088,702107600,1560281088,698961872,1560281088,698961872,1560281088,802903024,1560281088
3_3_5_8,1560281088,802380784,1560281088,799757296,1560281088,799757296,1560281088,792376288,1560281088
3_3_5_9,1560281088,791854048,1560281088,789230560,1560281088,789230560,1560281088,698867664,1560281088
