Query,NR,PM,TM
3_3_1_1,0,3543976,68116904
3_3_1_2,0,0,-152815968
3_3_1_3,0,0,52487224
3_3_1_4,0,0,53962968
3_3_1_5,0,0,59475992
3_3_1_6,0,0,-115674288
3_3_1_7,0,0,34159320
3_3_1_8,0,3543984,60695048
3_3_1_9,0,0,-7536360
3_3_3_0,0,0,-126108008
3_3_3_1,0,0,56311928
3_3_3_2,0,3753696,55438712
3_3_3_3,0,3544104,-118088672
3_3_3_4,0,0,50780688
3_3_3_5,0,3544104,35221736
3_3_3_6,0,0,-21074152
3_3_3_7,0,0,41935872
3_3_3_8,0,0,-10046320
3_3_3_9,0,0,-9492376
3_3_5_0,0,0,-50758800
3_3_5_1,0,0,16808792
3_3_5_2,0,0,4449008
3_3_5_3,0,0,60836824
3_3_5_4,0,3921552,-108922176
3_3_5_5,0,0,-32727936
3_3_5_6,0,3807736,56045448
3_3_5_7,0,0,48984104
3_3_5_8,0,0,-119949176
3_3_5_9,0,0,121471448
