Query,NR,PM,TM
3_2_3_2,0,0,-11615752
3_2_3_3,0,0,6579512
3_2_3_4,0,0,5035832
3_2_3_5,0,0,-14954504
3_2_3_6,0,0,-66896
3_2_3_7,0,0,-11689584
3_2_3_8,0,1681168,6607112
3_2_3_9,0,0,8370664
3_2_5_0,1672816,0,-28486080
3_2_5_1,0,1652384,8451992
3_2_5_2,0,1672976,-11689240
3_2_5_3,0,1681832,-3374280
3_2_5_4,0,1677104,1669128
3_2_5_5,0,0,-5015112
3_2_5_6,0,1677512,73942216
3_2_5_7,0,1680168,-15206680
3_2_5_8,0,1678112,-35225496
3_2_5_9,0,1679104,8251008
3_3_1_0,0,0,-35246952
3_3_1_1,0,1651616,-6578312
3_3_1_2,0,1679840,-1686136
3_3_1_3,0,1675808,77241968
3_3_1_4,0,0,-3619104
3_3_1_5,0,0,-6605888
3_3_1_6,0,0,-8364536
3_3_1_7,0,0,-3420152
3_3_1_8,0,0,-792
3_3_1_9,0,0,4064
3_3_3_0,0,0,-11545672
3_3_3_1,0,1678880,-16819992
3_3_3_2,0,1677504,6606456
3_3_3_3,0,1674504,1638088
3_3_3_4,0,1671936,-6624112
3_3_3_5,0,0,-13316432
3_3_3_6,0,0,1596696
3_3_3_7,0,1675048,-9989240
3_3_3_8,0,1680232,8266512
3_3_3_9,0,0,8378640
3_3_5_0,0,1673288,-11598904
3_3_5_1,1677952,0,8268088
3_3_5_2,0,0,-4966776
3_3_5_3,0,1675440,24630696
3_3_5_4,0,0,-14449424
3_3_5_5,0,1679368,-13540024
3_3_5_6,0,0,-9993792
3_3_5_7,0,0,8268584
3_3_5_8,0,1673008,-14954160
3_3_5_9,0,1679168,1595984
