Query,NR,PM,TM
3_3_3_2,0,1680600,-40382896
3_3_3_3,0,1677392,37013384
3_3_3_4,1679960,0,-30395160
3_3_3_5,0,1673768,40532720
3_3_3_6,0,0,-43816224
3_3_3_7,0,1676384,40449696
3_3_3_8,0,0,-42124208
3_3_3_9,0,0,42128696
3_3_5_0,0,1680888,-43787512
3_3_5_1,0,0,-21839384
3_3_5_2,0,1671000,48627472
3_3_5_3,0,0,-40168520
3_3_5_4,0,0,48539232
3_3_5_5,0,1675120,-51860936
3_3_5_6,0,0,50181880
3_3_5_7,0,1675032,-43550528
3_3_5_8,0,1675168,-25172536
3_3_5_9,0,1671000,45336584
