Query,NR,PM,TM
3_2_3_5,0,0,110362400
3_2_3_6,0,0,-19639544
3_2_3_7,0,0,44443656
3_2_3_8,0,0,-25327744
3_2_3_9,0,0,-112852296
3_2_5_0,0,0,131516448
3_2_5_1,0,3638408,-147158976
3_2_5_2,0,3544056,82873392
3_2_5_3,0,0,-62055808
3_2_5_4,0,0,100083288
3_2_5_5,0,0,-53774808
3_2_5_6,0,0,-60252632
3_2_5_7,0,0,141220912
3_2_5_8,0,3544472,-53331048
3_2_5_9,0,0,393056
3_3_1_0,0,0,18278824
3_3_1_1,3606920,0,-41217216
3_3_1_2,0,0,-8540776
3_3_1_3,0,0,-28713592
3_3_1_4,0,0,121662816
3_3_1_5,0,3680376,-7872760
3_3_1_6,0,0,-75570136
3_3_1_7,0,0,-71994776
3_3_1_8,0,0,129242776
3_3_1_9,0,0,-120099784
3_3_3_0,3544536,0,109100176
3_3_3_1,0,0,-55977496
3_3_3_2,0,0,59088368
3_3_3_3,0,0,8125136
3_3_3_4,0,3544096,-42771336
3_3_3_5,0,0,8573216
3_3_3_6,0,0,-7516064
3_3_3_7,0,3711840,-63104248
3_3_3_8,0,0,131882208
3_3_3_9,0,0,-39366880
3_3_5_0,0,0,-68545848
3_3_5_1,0,3669896,96613768
3_3_5_2,0,0,-56423184
3_3_5_3,0,0,-99830176
3_3_5_4,0,3565016,17822552
3_3_5_5,0,3565472,-3703544
3_3_5_6,0,0,21537736
3_3_5_7,0,3565040,-28649312
3_3_5_8,0,0,10817104
3_3_5_9,0,3565048,-14396864
