Query,NR,PM,TM
2_3_5_1,0,3544024,35317568
2_3_5_2,0,0,-7330736
2_3_5_3,0,0,-137866728
2_3_5_4,0,0,35413400
2_3_5_5,0,4288544,20545784
2_3_5_6,0,0,-74427008
2_3_5_7,0,0,51150992
2_3_5_8,0,0,5584440
2_3_5_9,0,3544112,87047232
3_1_1_0,0,0,-137941472
3_1_1_1,0,0,75662360
3_1_1_2,0,0,-97616744
3_1_1_3,0,0,76356720
3_1_1_4,0,0,78383656
3_1_1_5,0,0,-156367616
3_1_1_6,0,0,26189296
3_1_1_7,4409736,0,8357480
3_1_1_8,0,0,36298504
3_1_1_9,0,0,27507992
3_1_3_0,0,0,-90550688
3_1_3_1,0,0,83501584
3_1_3_2,0,0,-101345208
3_1_3_3,0,0,48174856
3_1_3_4,0,0,65273216
3_1_3_5,0,0,30389000
3_1_3_6,0,0,-119713328
3_1_3_7,0,0,48830512
3_1_3_8,0,0,77352984
3_1_3_9,0,0,-155611832
3_1_5_0,0,0,70875144
3_1_5_1,0,0,46103720
3_1_5_2,0,0,-89969920
3_1_5_3,0,0,75748368
3_1_5_4,0,0,-96458304
3_1_5_5,0,0,151511424
3_1_5_6,0,0,-26662288
3_1_5_7,0,0,-111838712
3_1_5_8,0,0,30287816
3_1_5_9,0,0,35575704
3_2_1_0,0,0,17594280
3_2_1_1,0,0,77848960
3_2_1_2,0,0,-127479152
3_2_1_3,0,0,37592512
3_2_1_4,0,0,-19801160
3_2_1_5,0,3544368,77944832
3_2_1_6,0,0,-109622344
3_2_1_7,0,0,45822856
3_2_1_8,0,0,-95230104
3_2_1_9,0,3795784,87850144
3_2_3_0,0,0,78768096
3_2_3_1,0,3869120,-157011152
3_2_3_2,0,0,34910720
3_2_3_3,0,0,21829136
3_2_3_4,0,0,95924584
3_2_3_5,0,0,-103367792
3_2_3_6,0,0,51862336
3_2_3_7,0,0,-13380248
3_2_3_8,0,0,18710792
3_2_3_9,0,0,-11617016
3_2_5_0,0,0,19799496
3_2_5_1,0,0,-12692416
3_2_5_2,0,0,28154320
3_2_5_3,0,0,-20429264
3_2_5_4,0,0,-138343600
3_2_5_5,0,0,71223384
3_2_5_6,0,0,73569928
3_2_5_7,0,0,-119463304
3_2_5_8,0,4057856,40972536
3_2_5_9,0,0,78412656
3_3_1_0,0,0,13713888
3_3_1_1,0,0,-109851728
3_3_1_2,0,0,77918680
3_3_1_3,0,0,-121333112
3_3_1_4,0,0,35413504
3_3_1_5,0,0,63954704
3_3_1_6,0,3544040,-102654288
3_3_1_7,0,0,45954408
3_3_1_8,0,0,68666168
3_3_1_9,0,0,-114774608
3_3_3_0,0,0,82350376
3_3_3_1,0,3816656,30843104
3_3_3_2,0,0,-100705520
3_3_3_3,0,4057832,43492400
3_3_3_4,0,0,81849936
3_3_3_5,0,0,-140219680
3_3_3_6,0,0,79566256
3_3_3_7,0,0,-101181048
3_3_3_8,0,0,41130288
3_3_3_9,0,0,66394616
3_3_5_0,0,3544056,-99991768
3_3_5_1,0,0,60688448
3_3_5_2,0,0,81775352
3_3_5_3,0,3858624,-162043000
3_3_5_4,3874936,0,64866112
3_3_5_5,0,0,71427224
3_3_5_6,0,0,-97583608
3_3_5_7,0,3869144,44163880
3_3_5_8,0,3543976,55184560
3_3_5_9,0,0,-76146936
